Station_ID,Total_Count
1783,415337.0
1784,376276.0
1785,240016.0
1786,89160.0
1787,317936.0
1788,154075.0
1789,0.0
1790,43010.0
1791,111573.0
1792,75463.0
1793,218156.0
1794,187832.0
1795,512034.0
1796,307265.0
1797,150071.0
1798,25566.0
1799,45455.0
1800,22698.0
1801,0.0
1802,456280.0
1803,0.0
1804,597761.0
1805,270722.0
1806,366890.0
1807,523329.0
1808,22900.0
1809,371368.0
1810,322084.0
1811,509318.0
1812,150377.0
1813,402448.0
1814,57791.0
1815,155403.0
1816,85957.0
1817,274173.0
1818,134842.0
1819,171035.0
1820,0.0
1821,184941.0
1822,0.0
1823,273777.0
1824,0.0
1825,151782.0
1826,861076.0
1827,67945.0
1828,179042.0
1829,8840.0
1830,132455.0
1831,427461.0
1832,95906.0
1833,444324.0
1834,367277.0
1835,143643.0
1836,334082.0
1837,0.0
1838,214041.0
1839,221687.0
1840,186444.0
1841,143035.0
1842,51501.0
1843,319231.0
1844,408494.0
1845,528264.0
1846,0.0
1847,165749.0
1848,161741.0
1849,161585.0
1850,548784.0
1851,491404.0
1852,0.0
1853,336399.0
1854,0.0
1855,82486.0
1856,0.0
1857,0.0
1858,0.0
1859,131043.0
1860,235729.0
1861,155024.0
1862,114651.0
1863,39092.0
1864,0.0
1865,24993.0
1866,468111.0
1867,287104.0
1868,152951.0
1869,136018.0
1870,374432.0
1871,0.0
1872,144555.0
1873,77322.0
1874,0.0
1875,0.0
1876,201134.0
1877,44098.0
1878,288220.0
1879,20471.0
1880,0.0
1881,0.0
1882,116521.0
1883,13309.0
1884,256855.0
1885,24966.0
1886,0.0
1887,165531.0
1888,138374.0
1889,585997.0
1890,20467.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,577816.0
1896,575899.0
1897,211552.0
